Цена,Тип квартиры,Станция метро,Минут до метро,Регион,Количество комнат,Площадь,Кухня площадь,Этаж,Количество этажей,Ремонт,Ссылка
15070000.0,Новостройка,битца,12.0,Московская область,2.0,98.81,10.6,13.0,9.0,Косметический,https://www.cian.ru/sale/flat/266857319/
17653200.0,Новостройка,битца,12.0,Московская область,3.0,126.39,10.6,13.0,9.0,Евроремонт,https://www.cian.ru/sale/flat/266857321/
14400800.0,Новостройка,битца,12.0,Московская область,2.0,133.34,5.1,8.0,9.0,Косметический,https://www.cian.ru/sale/flat/266857333/
10410000.0,Новостройка,битца,12.0,Московская область,2.0,70.61,20.0,8.0,9.0,Косметический,https://www.cian.ru/sale/flat/266857352/
17737800.0,Новостройка,битца,12.0,Московская область,3.0,53.3,10.6,7.0,9.0,Евроремонт,https://www.cian.ru/sale/flat/266857356/
11827500.0,Новостройка,битца,12.0,Московская область,3.0,87.3,21.0,1.0,9.0,Косметический,https://www.cian.ru/sale/flat/266857362/
11865500.0,Новостройка,битца,12.0,Московская область,3.0,83.0,17.2,1.0,9.0,Косметический,https://www.cian.ru/sale/flat/266857364/
10117052.0,Новостройка,домодедовская,8.0,Московская область,3.0,71.78,12.6,4.0,15.0,Косметический,https://www.cian.ru/sale/flat/266863841/
4742960.0,Новостройка,жулебино,14.0,Московская область,1.0,31.71,10.0,4.0,14.0,Косметический,https://www.cian.ru/sale/flat/266863925/
5859093.0,Новостройка,жулебино,14.0,Московская область,2.0,37.43,4.0,14.0,14.0,Косметический,https://www.cian.ru/sale/flat/266863946/
5627021.0,Новостройка,красногвардейская,11.0,Московская область,2.0,39.84,5.0,12.0,20.0,Косметический,https://www.cian.ru/sale/flat/266863962/
4206118.0,Новостройка,красногвардейская,11.0,Московская область,0.0,26.04,8.8,11.0,20.0,Косметический,https://www.cian.ru/sale/flat/266863982/
4130000.0,Новостройка,битца,12.0,Московская область,1.0,40.37,15.7,7.0,9.0,Косметический,https://www.cian.ru/sale/flat/266880768/
4220000.0,Новостройка,битца,12.0,Московская область,1.0,38.14,9.1,6.0,9.0,Косметический,https://www.cian.ru/sale/flat/266880776/
8670000.0,Новостройка,битца,12.0,Московская область,1.0,57.92,10.6,6.0,9.0,Косметический,https://www.cian.ru/sale/flat/266891356/
6678525.0,Новостройка,красногвардейская,5.0,Московская область,2.0,52.5,11.0,2.0,20.0,Косметический,https://www.cian.ru/sale/flat/266892246/
4862181.0,Новостройка,красногвардейская,16.0,Московская область,0.0,26.66,4.5,14.0,20.0,Косметический,https://www.cian.ru/sale/flat/266904455/
7749565.0,Новостройка,жулебино,14.0,Московская область,3.0,56.41,5.4,16.0,14.0,Косметический,https://www.cian.ru/sale/flat/266916137/
6967057.0,Новостройка,жулебино,14.0,Московская область,2.0,46.23,4.9,11.0,14.0,Косметический,https://www.cian.ru/sale/flat/266916153/
5710446.0,Новостройка,красногвардейская,11.0,Московская область,2.0,39.84,5.0,14.0,20.0,Косметический,https://www.cian.ru/sale/flat/266916159/
4782904.0,Новостройка,красногвардейская,11.0,Московская область,0.0,26.04,8.8,13.0,20.0,Косметический,https://www.cian.ru/sale/flat/266916180/
6072000.0,Новостройка,битца,13.0,Московская область,2.0,36.8,9.7,11.0,9.0,Косметический,https://www.cian.ru/sale/flat/266918696/
4910413.0,Новостройка,битца,13.0,Московская область,0.0,33.73,9.4,3.0,9.0,Косметический,https://www.cian.ru/sale/flat/266918700/
5619893.0,Новостройка,битца,13.0,Московская область,0.0,33.22,9.4,15.0,9.0,Косметический,https://www.cian.ru/sale/flat/266918701/
5619893.0,Новостройка,битца,13.0,Московская область,0.0,33.22,9.4,15.0,9.0,Косметический,https://www.cian.ru/sale/flat/266918704/
7020535.0,Новостройка,битца,13.0,Московская область,2.0,60.64,11.7,2.0,9.0,Косметический,https://www.cian.ru/sale/flat/266918706/
7354055.0,Новостройка,битца,13.0,Московская область,2.0,60.64,11.7,2.0,9.0,Косметический,https://www.cian.ru/sale/flat/266918707/
8133737.0,Новостройка,битца,13.0,Московская область,2.0,61.96,11.8,12.0,9.0,Косметический,https://www.cian.ru/sale/flat/266918708/
6013301.0,Новостройка,битца,13.0,Московская область,1.0,37.03,9.7,12.0,9.0,Косметический,https://www.cian.ru/sale/flat/266918711/
5749456.0,Новостройка,битца,13.0,Московская область,1.0,36.53,9.7,12.0,9.0,Косметический,https://www.cian.ru/sale/flat/266918712/
8673656.0,Новостройка,битца,13.0,Московская область,2.0,61.96,11.8,12.0,9.0,Косметический,https://www.cian.ru/sale/flat/266918715/
6176319.0,Новостройка,битца,13.0,Московская область,1.0,42.63,10.2,17.0,9.0,Косметический,https://www.cian.ru/sale/flat/266918717/
8549736.0,Новостройка,битца,13.0,Московская область,2.0,61.96,11.8,8.0,9.0,Косметический,https://www.cian.ru/sale/flat/266918723/
5583383.0,Новостройка,битца,13.0,Московская область,1.0,37.03,9.7,8.0,9.0,Косметический,https://www.cian.ru/sale/flat/266918724/
8009817.0,Новостройка,битца,13.0,Московская область,2.0,61.96,11.8,8.0,9.0,Косметический,https://www.cian.ru/sale/flat/266918725/
4803382.0,Новостройка,битца,13.0,Московская область,0.0,31.76,9.3,11.0,9.0,Косметический,https://www.cian.ru/sale/flat/266918727/
5884645.0,Новостройка,битца,13.0,Московская область,1.0,42.63,10.2,11.0,9.0,Косметический,https://www.cian.ru/sale/flat/266918728/
4835142.0,Новостройка,битца,13.0,Московская область,0.0,31.76,9.3,13.0,9.0,Косметический,https://www.cian.ru/sale/flat/266918733/
4835142.0,Новостройка,битца,13.0,Московская область,0.0,31.76,9.3,13.0,9.0,Косметический,https://www.cian.ru/sale/flat/266918754/
4819262.0,Новостройка,битца,13.0,Московская область,0.0,31.76,9.3,12.0,9.0,Косметический,https://www.cian.ru/sale/flat/266918762/
5033261.0,Новостройка,битца,13.0,Московская область,0.0,31.76,9.3,17.0,9.0,Косметический,https://www.cian.ru/sale/flat/266918764/
6176319.0,Новостройка,битца,13.0,Московская область,1.0,42.63,10.2,17.0,9.0,Косметический,https://www.cian.ru/sale/flat/266918771/
8740689.0,Новостройка,битца,13.0,Московская область,2.0,59.91,11.6,14.0,9.0,Косметический,https://www.cian.ru/sale/flat/266918780/
4866902.0,Новостройка,битца,13.0,Московская область,0.0,31.76,9.3,15.0,9.0,Косметический,https://www.cian.ru/sale/flat/266918783/
4866902.0,Новостройка,битца,13.0,Московская область,0.0,31.76,9.3,15.0,9.0,Косметический,https://www.cian.ru/sale/flat/266918786/
6176319.0,Новостройка,битца,13.0,Московская область,1.0,42.63,10.2,17.0,9.0,Косметический,https://www.cian.ru/sale/flat/266918794/
5033261.0,Новостройка,битца,13.0,Московская область,0.0,31.76,9.3,17.0,9.0,Косметический,https://www.cian.ru/sale/flat/266918796/
4819262.0,Новостройка,битца,13.0,Московская область,0.0,31.76,9.3,12.0,9.0,Косметический,https://www.cian.ru/sale/flat/266918801/
7239690.0,Новостройка,битца,13.0,Московская область,2.0,56.34,11.3,10.0,9.0,Косметический,https://www.cian.ru/sale/flat/266918804/
5863330.0,Новостройка,битца,13.0,Московская область,1.0,42.63,10.2,10.0,9.0,Косметический,https://www.cian.ru/sale/flat/266918806/
7296030.0,Новостройка,битца,13.0,Московская область,2.0,56.34,11.3,12.0,9.0,Косметический,https://www.cian.ru/sale/flat/266918808/
4787502.0,Новостройка,битца,13.0,Московская область,0.0,31.76,9.3,10.0,9.0,Косметический,https://www.cian.ru/sale/flat/266918809/
4612822.0,Новостройка,битца,13.0,Московская область,0.0,31.76,9.3,10.0,9.0,Косметический,https://www.cian.ru/sale/flat/266918811/
5863330.0,Новостройка,битца,13.0,Московская область,1.0,42.63,10.2,10.0,9.0,Косметический,https://www.cian.ru/sale/flat/266918812/
7239690.0,Новостройка,битца,13.0,Московская область,2.0,56.34,11.3,10.0,9.0,Косметический,https://www.cian.ru/sale/flat/266918816/
5842015.0,Новостройка,битца,13.0,Московская область,1.0,42.63,10.2,9.0,9.0,Косметический,https://www.cian.ru/sale/flat/266918818/
5820498.0,Новостройка,битца,13.0,Московская область,2.0,54.9,11.2,2.0,9.0,Косметический,https://www.cian.ru/sale/flat/266918825/
5607550.0,Новостройка,битца,13.0,Московская область,1.0,42.63,10.2,9.0,9.0,Косметический,https://www.cian.ru/sale/flat/266918846/
5564920.0,Новостройка,битца,13.0,Московская область,1.0,42.63,10.2,7.0,9.0,Косметический,https://www.cian.ru/sale/flat/266918857/
5799385.0,Новостройка,битца,13.0,Московская область,1.0,42.63,10.2,7.0,9.0,Косметический,https://www.cian.ru/sale/flat/266918861/
8590914.0,Новостройка,битца,13.0,Московская область,2.0,59.91,11.6,9.0,9.0,Косметический,https://www.cian.ru/sale/flat/266918864/
8262058.0,Новостройка,битца,13.0,Московская область,2.0,60.98,11.7,13.0,9.0,Косметический,https://www.cian.ru/sale/flat/266918866/
5520233.0,Новостройка,битца,13.0,Московская область,0.0,33.22,9.4,9.0,9.0,Косметический,https://www.cian.ru/sale/flat/266918868/
5520233.0,Новостройка,битца,13.0,Московская область,0.0,33.22,9.4,9.0,9.0,Косметический,https://www.cian.ru/sale/flat/266918870/
7238960.0,Новостройка,битца,13.0,Московская область,2.0,58.25,11.5,9.0,9.0,Косметический,https://www.cian.ru/sale/flat/266918871/
8844162.0,Новостройка,битца,13.0,Московская область,2.0,66.31,12.1,9.0,9.0,Косметический,https://www.cian.ru/sale/flat/266918878/
5110095.0,Новостройка,битца,13.0,Московская область,1.0,42.38,10.1,5.0,9.0,Косметический,https://www.cian.ru/sale/flat/266918890/
5564920.0,Новостройка,битца,13.0,Московская область,1.0,42.63,10.2,7.0,9.0,Косметический,https://www.cian.ru/sale/flat/266918892/
8620869.0,Новостройка,битца,13.0,Московская область,2.0,59.91,11.6,10.0,9.0,Косметический,https://www.cian.ru/sale/flat/266918897/
8877317.0,Новостройка,битца,13.0,Московская область,2.0,66.31,12.1,10.0,9.0,Косметический,https://www.cian.ru/sale/flat/266918902/
4565182.0,Новостройка,битца,13.0,Московская область,0.0,31.76,9.3,7.0,9.0,Косметический,https://www.cian.ru/sale/flat/266918903/
4882782.0,Новостройка,битца,13.0,Московская область,0.0,31.76,9.3,16.0,9.0,Косметический,https://www.cian.ru/sale/flat/266918906/
7408710.0,Новостройка,битца,13.0,Московская область,2.0,56.34,11.3,16.0,9.0,Косметический,https://www.cian.ru/sale/flat/266918915/
7352370.0,Новостройка,битца,13.0,Московская область,2.0,56.34,11.3,14.0,9.0,Косметический,https://www.cian.ru/sale/flat/266918921/
5564920.0,Новостройка,битца,13.0,Московская область,1.0,42.63,10.2,7.0,9.0,Косметический,https://www.cian.ru/sale/flat/266918933/
4803382.0,Новостройка,битца,13.0,Московская область,0.0,31.76,9.3,11.0,9.0,Косметический,https://www.cian.ru/sale/flat/266918937/
4819262.0,Новостройка,битца,13.0,Московская область,0.0,31.76,9.3,12.0,9.0,Косметический,https://www.cian.ru/sale/flat/266918938/
5905960.0,Новостройка,битца,13.0,Московская область,1.0,42.63,10.2,12.0,9.0,Косметический,https://www.cian.ru/sale/flat/266918940/
7296030.0,Новостройка,битца,13.0,Московская область,2.0,56.34,11.3,12.0,9.0,Косметический,https://www.cian.ru/sale/flat/266918945/
7296030.0,Новостройка,битца,13.0,Московская область,2.0,56.34,11.3,12.0,9.0,Косметический,https://www.cian.ru/sale/flat/266918948/
5905960.0,Новостройка,битца,13.0,Московская область,1.0,42.63,10.2,12.0,9.0,Косметический,https://www.cian.ru/sale/flat/266918949/
4819262.0,Новостройка,битца,13.0,Московская область,0.0,31.76,9.3,12.0,9.0,Косметический,https://www.cian.ru/sale/flat/266918950/
4835142.0,Новостройка,битца,13.0,Московская область,0.0,31.76,9.3,13.0,9.0,Косметический,https://www.cian.ru/sale/flat/266918951/
5927275.0,Новостройка,битца,13.0,Московская область,1.0,42.63,10.2,13.0,9.0,Косметический,https://www.cian.ru/sale/flat/266918953/
7352370.0,Новостройка,битца,13.0,Московская область,2.0,56.34,11.3,14.0,9.0,Косметический,https://www.cian.ru/sale/flat/266918960/
5927275.0,Новостройка,битца,13.0,Московская область,1.0,42.63,10.2,13.0,9.0,Косметический,https://www.cian.ru/sale/flat/266918961/
4835142.0,Новостройка,битца,13.0,Московская область,0.0,31.76,9.3,13.0,9.0,Косметический,https://www.cian.ru/sale/flat/266918962/
7472492.0,Новостройка,битца,13.0,Московская область,2.0,55.36,11.2,17.0,9.0,Косметический,https://www.cian.ru/sale/flat/266918964/
5461925.0,Новостройка,битца,13.0,Московская область,1.0,37.03,9.7,12.0,9.0,Косметический,https://www.cian.ru/sale/flat/266930151/
5461925.0,Новостройка,битца,13.0,Московская область,1.0,37.03,9.7,12.0,9.0,Косметический,https://www.cian.ru/sale/flat/266930152/
5480440.0,Новостройка,битца,13.0,Московская область,1.0,37.03,9.7,13.0,9.0,Косметический,https://www.cian.ru/sale/flat/266930153/
5480440.0,Новостройка,битца,13.0,Московская область,1.0,37.03,9.7,13.0,9.0,Косметический,https://www.cian.ru/sale/flat/266930154/
5701138.0,Новостройка,битца,13.0,Московская область,1.0,37.03,9.7,17.0,9.0,Косметический,https://www.cian.ru/sale/flat/266930163/
5701138.0,Новостройка,битца,13.0,Московская область,1.0,37.03,9.7,17.0,9.0,Косметический,https://www.cian.ru/sale/flat/266930164/
5165685.0,Новостройка,битца,13.0,Московская область,1.0,37.03,9.7,7.0,9.0,Косметический,https://www.cian.ru/sale/flat/266930166/
5369350.0,Новостройка,битца,13.0,Московская область,1.0,37.03,9.7,7.0,9.0,Косметический,https://www.cian.ru/sale/flat/266930167/
5535985.0,Новостройка,битца,13.0,Московская область,1.0,37.03,9.7,16.0,9.0,Косметический,https://www.cian.ru/sale/flat/266930170/
5517470.0,Новостройка,битца,13.0,Московская область,1.0,37.03,9.7,15.0,9.0,Косметический,https://www.cian.ru/sale/flat/266930175/
5517470.0,Новостройка,битца,13.0,Московская область,1.0,37.03,9.7,15.0,9.0,Косметический,https://www.cian.ru/sale/flat/266930176/
5238806.0,Новостройка,битца,13.0,Московская область,1.0,36.31,9.6,5.0,9.0,Косметический,https://www.cian.ru/sale/flat/266930184/
6600000.0,Новостройка,котельники,10.0,Московская область,2.0,35.8,5.9,18.0,17.0,Косметический,https://www.cian.ru/sale/flat/266937689/
8400000.0,Новостройка,домодедовская,18.0,Московская область,2.0,53.5,13.8,3.0,15.0,Косметический,https://www.cian.ru/sale/flat/266973565/
5183019.0,Новостройка,красногвардейская,16.0,Московская область,1.0,33.82,10.9,14.0,20.0,Косметический,https://www.cian.ru/sale/flat/266976214/
7939555.0,Новостройка,жулебино,13.0,Московская область,2.0,55.76,13.7,3.0,14.0,Косметический,https://www.cian.ru/sale/flat/266976222/
5668421.0,Новостройка,жулебино,14.0,Московская область,2.0,42.29,7.7,6.0,14.0,Косметический,https://www.cian.ru/sale/flat/266976226/
6736487.0,Новостройка,жулебино,14.0,Московская область,2.0,42.45,8.3,16.0,14.0,Косметический,https://www.cian.ru/sale/flat/266976235/
6372100.0,Новостройка,красногвардейская,11.0,Московская область,3.0,51.5,7.1,16.0,20.0,Косметический,https://www.cian.ru/sale/flat/266976281/
6299227.0,Новостройка,красногвардейская,11.0,Московская область,3.0,51.5,7.1,11.0,20.0,Косметический,https://www.cian.ru/sale/flat/266976283/
3730000.0,Новостройка,котельники,10.0,Московская область,1.0,21.6,4.2,11.0,17.0,Косметический,https://www.cian.ru/sale/flat/266977931/
6590508.0,Новостройка,красногвардейская,16.0,Московская область,2.0,53.46,6.5,10.0,20.0,Косметический,https://www.cian.ru/sale/flat/267004648/
6138187.0,Новостройка,красногвардейская,11.0,Московская область,2.0,47.4,9.2,2.0,20.0,Косметический,https://www.cian.ru/sale/flat/267010156/
7900000.0,Новостройка,красногвардейская,5.0,Москва,0.0,20.1,8.3,19.0,20.0,Косметический,https://www.cian.ru/sale/flat/267013204/
14500000.0,Новостройка,варшавская,6.0,Москва,2.0,65.61,13.0,6.0,15.0,Косметический,https://www.cian.ru/sale/flat/267016534/
16197009.0,Новостройка,варшавская,6.0,Москва,3.0,65.61,7.0,8.0,15.0,Косметический,https://www.cian.ru/sale/flat/267016540/
16328300.0,Новостройка,варшавская,6.0,Москва,3.0,65.69,7.0,10.0,15.0,Косметический,https://www.cian.ru/sale/flat/267016543/
15968165.0,Новостройка,варшавская,6.0,Москва,2.0,66.42,15.0,2.0,15.0,Косметический,https://www.cian.ru/sale/flat/267016544/
21202352.0,Новостройка,варшавская,6.0,Москва,4.0,90.12,7.0,4.0,15.0,Евроремонт,https://www.cian.ru/sale/flat/267016552/
26612576.0,Новостройка,варшавская,6.0,Москва,4.0,108.52,14.0,5.0,15.0,Евроремонт,https://www.cian.ru/sale/flat/267016555/
17160532.0,Новостройка,варшавская,6.0,Москва,3.0,66.09,7.0,3.0,15.0,Косметический,https://www.cian.ru/sale/flat/267016562/
16883172.0,Новостройка,варшавская,6.0,Москва,3.0,65.62,7.0,5.0,15.0,Косметический,https://www.cian.ru/sale/flat/267016564/
17020644.0,Новостройка,варшавская,6.0,Москва,3.0,71.41,7.0,3.0,15.0,Косметический,https://www.cian.ru/sale/flat/267016594/
15164316.0,Новостройка,варшавская,6.0,Москва,2.0,62.8,15.0,3.0,15.0,Косметический,https://www.cian.ru/sale/flat/267016595/
15222766.0,Новостройка,варшавская,6.0,Москва,2.0,62.83,15.0,4.0,15.0,Косметический,https://www.cian.ru/sale/flat/267016597/
26010627.0,Новостройка,каширская,4.0,Москва,3.0,100.75,16.0,12.0,10.0,Евроремонт,https://www.cian.ru/sale/flat/267016634/
17126365.0,Новостройка,каширская,4.0,Москва,3.0,67.74,7.0,2.0,10.0,Косметический,https://www.cian.ru/sale/flat/267016649/
19592414.0,Новостройка,каширская,4.0,Москва,3.0,74.35,6.0,3.0,10.0,Евроремонт,https://www.cian.ru/sale/flat/267016652/
17393603.0,Новостройка,каширская,4.0,Москва,3.0,67.32,7.0,9.0,10.0,Косметический,https://www.cian.ru/sale/flat/267016659/
17677020.0,Новостройка,каширская,4.0,Москва,3.0,67.32,7.0,11.0,10.0,Евроремонт,https://www.cian.ru/sale/flat/267016662/
25366356.0,Новостройка,каширская,4.0,Москва,3.0,101.53,21.0,12.0,10.0,Евроремонт,https://www.cian.ru/sale/flat/267016663/
21933374.0,Новостройка,каширская,4.0,Москва,3.0,84.66,14.0,4.0,10.0,Евроремонт,https://www.cian.ru/sale/flat/267016670/
22002456.0,Новостройка,каширская,4.0,Москва,3.0,84.66,14.0,5.0,10.0,Евроремонт,https://www.cian.ru/sale/flat/267016671/
10583160.0,Новостройка,братиславская,13.0,Москва,2.0,61.53,11.7,6.0,16.0,Косметический,https://www.cian.ru/sale/flat/267018995/
10948780.0,Новостройка,братиславская,13.0,Москва,2.0,61.51,11.7,12.0,16.0,Косметический,https://www.cian.ru/sale/flat/267018996/
10948780.0,Новостройка,братиславская,13.0,Москва,2.0,61.51,11.7,14.0,16.0,Косметический,https://www.cian.ru/sale/flat/267019002/
11978580.0,Новостройка,братиславская,13.0,Москва,2.0,66.18,12.1,16.0,16.0,Косметический,https://www.cian.ru/sale/flat/267019010/
11978580.0,Новостройка,братиславская,13.0,Москва,2.0,66.18,12.1,18.0,16.0,Косметический,https://www.cian.ru/sale/flat/267019011/
8930430.0,Новостройка,братиславская,13.0,Москва,1.0,44.43,10.3,22.0,16.0,Косметический,https://www.cian.ru/sale/flat/267019014/
10825760.0,Новостройка,братиславская,13.0,Москва,2.0,61.51,11.7,4.0,16.0,Косметический,https://www.cian.ru/sale/flat/267019015/
8574990.0,Новостройка,братиславская,13.0,Москва,1.0,44.43,10.3,4.0,16.0,Косметический,https://www.cian.ru/sale/flat/267019017/
11978580.0,Новостройка,братиславская,13.0,Москва,2.0,66.18,12.1,24.0,16.0,Косметический,https://www.cian.ru/sale/flat/267019018/
8262330.0,Новостройка,братиславская,13.0,Москва,1.0,42.81,10.2,2.0,16.0,Косметический,https://www.cian.ru/sale/flat/267019026/
10950720.0,Новостройка,братиславская,13.0,Москва,2.0,62.22,11.8,4.0,16.0,Косметический,https://www.cian.ru/sale/flat/267019027/
11054560.0,Новостройка,братиславская,13.0,Москва,2.0,62.81,11.8,4.0,16.0,Косметический,https://www.cian.ru/sale/flat/267019028/
8262330.0,Новостройка,братиславская,13.0,Москва,1.0,42.81,10.2,6.0,16.0,Косметический,https://www.cian.ru/sale/flat/267019032/
10701840.0,Новостройка,братиславская,13.0,Москва,2.0,62.22,11.8,8.0,16.0,Косметический,https://www.cian.ru/sale/flat/267019034/
8499720.0,Новостройка,братиславская,13.0,Москва,1.0,44.04,10.3,8.0,16.0,Косметический,https://www.cian.ru/sale/flat/267019036/
11075160.0,Новостройка,братиславская,13.0,Москва,2.0,62.22,11.8,12.0,16.0,Косметический,https://www.cian.ru/sale/flat/267019042/
8675880.0,Новостройка,братиславская,13.0,Москва,1.0,44.04,10.3,12.0,16.0,Косметический,https://www.cian.ru/sale/flat/267019043/
8823630.0,Новостройка,братиславская,13.0,Москва,1.0,44.79,10.3,12.0,16.0,Косметический,https://www.cian.ru/sale/flat/267019046/
8433570.0,Новостройка,братиславская,13.0,Москва,1.0,42.81,10.2,12.0,16.0,Косметический,https://www.cian.ru/sale/flat/267019047/
8823630.0,Новостройка,братиславская,13.0,Москва,1.0,44.79,10.3,14.0,16.0,Косметический,https://www.cian.ru/sale/flat/267019050/
8433570.0,Новостройка,братиславская,13.0,Москва,1.0,42.81,10.2,14.0,16.0,Косметический,https://www.cian.ru/sale/flat/267019051/
11261820.0,Новостройка,братиславская,13.0,Москва,2.0,62.22,11.8,16.0,16.0,Косметический,https://www.cian.ru/sale/flat/267019052/
9002790.0,Новостройка,братиславская,13.0,Москва,1.0,44.79,10.3,16.0,16.0,Косметический,https://www.cian.ru/sale/flat/267019054/
15009120.0,Новостройка,братиславская,13.0,Москва,3.0,89.34,14.0,2.0,16.0,Косметический,https://www.cian.ru/sale/flat/267019056/
12205600.0,Новостройка,братиславская,13.0,Москва,2.0,69.35,12.4,2.0,16.0,Косметический,https://www.cian.ru/sale/flat/267019059/
14179200.0,Новостройка,братиславская,13.0,Москва,3.0,84.4,13.6,4.0,16.0,Косметический,https://www.cian.ru/sale/flat/267019066/
10757120.0,Новостройка,братиславская,13.0,Москва,2.0,61.12,11.7,6.0,16.0,Косметический,https://www.cian.ru/sale/flat/267019070/
13841600.0,Новостройка,братиславская,13.0,Москва,3.0,84.4,13.6,6.0,16.0,Косметический,https://www.cian.ru/sale/flat/267019072/
12205600.0,Новостройка,братиславская,13.0,Москва,2.0,69.35,12.4,8.0,16.0,Косметический,https://www.cian.ru/sale/flat/267019074/
12620960.0,Новостройка,братиславская,13.0,Москва,2.0,71.71,12.6,10.0,16.0,Косметический,https://www.cian.ru/sale/flat/267019079/
12584600.0,Новостройка,братиславская,13.0,Москва,2.0,70.7,12.5,14.0,16.0,Косметический,https://www.cian.ru/sale/flat/267019094/
11100320.0,Новостройка,братиславская,13.0,Москва,2.0,63.07,11.9,2.0,16.0,Косметический,https://www.cian.ru/sale/flat/267019096/
11647680.0,Новостройка,братиславская,13.0,Москва,2.0,66.18,12.1,6.0,16.0,Косметический,https://www.cian.ru/sale/flat/267019097/
8232800.0,Новостройка,братиславская,13.0,Москва,1.0,40.16,10.0,16.0,16.0,Косметический,https://www.cian.ru/sale/flat/267019100/
13272000.0,Новостройка,братиславская,13.0,Москва,3.0,79.0,13.2,2.0,16.0,Косметический,https://www.cian.ru/sale/flat/267019101/
14318640.0,Новостройка,братиславская,13.0,Москва,3.0,85.23,13.7,2.0,16.0,Косметический,https://www.cian.ru/sale/flat/267019102/
11343200.0,Новостройка,братиславская,13.0,Москва,2.0,64.45,12.0,2.0,16.0,Косметический,https://www.cian.ru/sale/flat/267019105/
12841950.0,Новостройка,братиславская,13.0,Москва,3.0,70.95,12.5,2.0,16.0,Косметический,https://www.cian.ru/sale/flat/267019107/
8737110.0,Новостройка,братиславская,13.0,Москва,1.0,45.27,10.4,2.0,16.0,Косметический,https://www.cian.ru/sale/flat/267019110/
11343200.0,Новостройка,братиславская,13.0,Москва,2.0,64.45,12.0,4.0,16.0,Косметический,https://www.cian.ru/sale/flat/267019112/
11668800.0,Новостройка,братиславская,13.0,Москва,2.0,66.3,12.1,4.0,16.0,Косметический,https://www.cian.ru/sale/flat/267019114/
8737110.0,Новостройка,братиславская,13.0,Москва,1.0,45.27,10.4,4.0,16.0,Косметический,https://www.cian.ru/sale/flat/267019115/
11343200.0,Новостройка,братиславская,13.0,Москва,2.0,64.45,12.0,6.0,16.0,Косметический,https://www.cian.ru/sale/flat/267019116/
11403600.0,Новостройка,братиславская,13.0,Москва,2.0,66.3,12.1,6.0,16.0,Косметический,https://www.cian.ru/sale/flat/267019117/
11403600.0,Новостройка,братиславская,13.0,Москва,2.0,66.3,12.1,8.0,16.0,Косметический,https://www.cian.ru/sale/flat/267019120/
11472100.0,Новостройка,братиславская,13.0,Москва,2.0,64.45,12.0,14.0,16.0,Косметический,https://www.cian.ru/sale/flat/267019129/
9099270.0,Новостройка,братиславская,13.0,Москва,1.0,45.27,10.4,16.0,16.0,Косметический,https://www.cian.ru/sale/flat/267019135/
11665450.0,Новостройка,братиславская,13.0,Москва,2.0,64.45,12.0,22.0,16.0,Косметический,https://www.cian.ru/sale/flat/267019138/
11054560.0,Новостройка,братиславская,13.0,Москва,2.0,62.81,11.8,2.0,16.0,Косметический,https://www.cian.ru/sale/flat/267019146/
10950720.0,Новостройка,братиславская,13.0,Москва,2.0,62.22,11.8,4.0,16.0,Косметический,https://www.cian.ru/sale/flat/267019149/
10803320.0,Новостройка,братиславская,13.0,Москва,2.0,62.81,11.8,4.0,16.0,Косметический,https://www.cian.ru/sale/flat/267019150/
8465310.0,Новостройка,братиславская,13.0,Москва,1.0,44.79,10.3,10.0,16.0,Косметический,https://www.cian.ru/sale/flat/267019156/
11075160.0,Новостройка,братиславская,13.0,Москва,2.0,62.22,11.8,12.0,16.0,Косметический,https://www.cian.ru/sale/flat/267019157/
8823630.0,Новостройка,братиславская,13.0,Москва,1.0,44.79,10.3,12.0,16.0,Косметический,https://www.cian.ru/sale/flat/267019158/
8578850.0,Новостройка,братиславская,13.0,Москва,1.0,44.45,10.3,2.0,16.0,Косметический,https://www.cian.ru/sale/flat/267019166/
10088940.0,Новостройка,братиславская,13.0,Москва,2.0,55.74,11.3,2.0,16.0,Косметический,https://www.cian.ru/sale/flat/267019167/
10829280.0,Новостройка,братиславская,13.0,Москва,2.0,61.53,11.7,4.0,16.0,Косметический,https://www.cian.ru/sale/flat/267019168/
11869490.0,Новостройка,депо,19.0,Москва,2.0,66.31,12.1,2.0,11.0,Косметический,https://www.cian.ru/sale/flat/267019171/
11156840.0,Новостройка,депо,19.0,Москва,2.0,61.64,11.7,12.0,11.0,Косметический,https://www.cian.ru/sale/flat/267019172/
10912490.0,Новостройка,депо,19.0,Москва,2.0,60.29,11.6,12.0,11.0,Косметический,https://www.cian.ru/sale/flat/267019174/
8733760.0,Новостройка,депо,19.0,Москва,1.0,44.56,10.3,3.0,11.0,Косметический,https://www.cian.ru/sale/flat/267019176/
11156840.0,Новостройка,депо,19.0,Москва,2.0,61.64,11.7,14.0,11.0,Косметический,https://www.cian.ru/sale/flat/267019177/
12201040.0,Новостройка,депо,19.0,Москва,2.0,66.31,12.1,18.0,11.0,Косметический,https://www.cian.ru/sale/flat/267019184/
9090240.0,Новостройка,депо,19.0,Москва,1.0,44.56,10.3,22.0,11.0,Косметический,https://www.cian.ru/sale/flat/267019190/
11171390.0,Новостройка,депо,19.0,Москва,2.0,62.41,11.8,2.0,11.0,Косметический,https://www.cian.ru/sale/flat/267019196/
