,const,Количество комнат,Площадь,Цена
696,1.0,5.0,153.5,150000000.0
697,1.0,5.0,300.0,450000000.0
698,1.0,5.0,165.0,145000000.0
699,1.0,5.0,150.0,66900000.0
700,1.0,5.0,253.8,470000000.0
701,1.0,5.0,136.8,67000000.0
702,1.0,5.0,215.0,145000000.0
703,1.0,5.0,95.0,56000000.0
704,1.0,5.0,135.0,83999000.0
705,1.0,5.0,190.2,159500000.0
706,1.0,5.0,142.0,55000000.0
707,1.0,5.0,158.0,90000000.0
708,1.0,5.0,161.0,145000000.0
709,1.0,5.0,216.6,145000000.0
710,1.0,5.0,220.0,149000000.0
711,1.0,5.0,136.0,68000000.0
712,1.0,5.0,133.0,77000000.0
713,1.0,5.0,185.0,203500000.0
714,1.0,5.0,230.0,260000000.0
715,1.0,5.0,201.6,400000000.0
716,1.0,5.0,235.8,180000000.0
717,1.0,5.0,296.0,382500000.0
718,1.0,5.0,173.0,93000000.0
719,1.0,5.0,320.0,720000000.0
720,1.0,5.0,173.0,90000000.0
721,1.0,5.0,182.0,123490000.0
722,1.0,5.0,282.0,250000000.0
723,1.0,5.0,209.0,271700000.0
724,1.0,5.0,150.0,57500000.0
725,1.0,5.0,150.0,64999000.0
726,1.0,5.0,206.0,90000000.0
727,1.0,5.0,280.0,137200000.0
728,1.0,5.0,242.0,149000000.0
729,1.0,5.0,552.0,190000000.0
730,1.0,5.0,282.0,250000000.0
731,1.0,5.0,191.0,295554000.0
732,1.0,5.0,136.0,61488700.0
733,1.0,5.0,137.0,100899000.0
734,1.0,5.0,150.0,120000000.0
735,1.0,5.0,245.0,275000000.0
736,1.0,5.0,238.2,297000000.0
737,1.0,5.0,188.4,359999965.0
738,1.0,5.0,134.0,56988700.0
739,1.0,5.0,129.0,82000000.0
740,1.0,5.0,189.0,89000000.0
741,1.0,5.0,183.0,124990000.0
742,1.0,5.0,170.1,204120000.0
743,1.0,5.0,191.0,295554000.0
744,1.0,5.0,308.3,550000000.0
745,1.0,5.0,200.0,71999000.0
746,1.0,5.0,188.0,89000000.0
747,1.0,5.0,190.4,170000000.0
748,1.0,5.0,206.3,240680000.0
749,1.0,5.0,120.0,48000000.0
750,1.0,5.0,208.6,77000000.0
751,1.0,5.0,225.0,94000000.0
752,1.0,5.0,170.0,119000000.0
753,1.0,5.0,175.0,125000000.0
754,1.0,5.0,288.0,160000000.0
755,1.0,5.0,238.4,180000000.0
756,1.0,5.0,198.8,180000000.0
757,1.0,5.0,289.0,243000000.0
758,1.0,5.0,208.0,271000000.0
759,1.0,5.0,305.0,325000000.0
760,1.0,5.0,227.0,341000000.0
761,1.0,5.0,125.0,54900000.0
762,1.0,5.0,136.0,69000000.0
763,1.0,5.0,190.0,99844800.0
764,1.0,5.0,200.0,179000000.0
765,1.0,5.0,289.0,242970000.0
766,1.0,5.0,192.3,120000000.0
767,1.0,5.0,200.8,400000000.0
768,1.0,5.0,260.0,450000000.0
769,1.0,5.0,135.0,60000000.0
770,1.0,5.0,198.8,180000000.0
771,1.0,5.0,202.0,330000000.0
772,1.0,5.0,297.5,360000000.0
773,1.0,5.0,202.0,400000000.0
774,1.0,5.0,229.0,105000000.0
775,1.0,5.0,212.0,118500000.0
776,1.0,5.0,234.7,125000000.0
777,1.0,5.0,243.6,150000000.0
778,1.0,5.0,200.0,155000000.0
779,1.0,5.0,582.0,260000000.0
780,1.0,5.0,370.0,351500000.0
781,1.0,5.0,192.5,76000000.0
782,1.0,5.0,317.7,89989000.0
783,1.0,5.0,226.2,92000000.0
784,1.0,5.0,153.0,98500000.0
785,1.0,5.0,145.0,100000000.0
786,1.0,5.0,212.0,115000000.0
787,1.0,5.0,184.0,142000000.0
788,1.0,5.0,196.0,145000000.0
789,1.0,5.0,250.5,157300000.0
790,1.0,5.0,180.0,160000000.0
791,1.0,5.0,190.0,176000000.0
792,1.0,5.0,184.0,195000000.0
793,1.0,5.0,177.0,199000000.0
794,1.0,5.0,317.7,200000000.0
795,1.0,5.0,320.0,218000000.0
796,1.0,5.0,190.0,242000000.0
797,1.0,5.0,209.0,271000000.0
798,1.0,5.0,193.0,295500000.0
799,1.0,5.0,183.5,53000000.0
800,1.0,5.0,136.0,61488700.0
801,1.0,5.0,187.2,110000000.0
802,1.0,5.0,201.0,140000000.0
803,1.0,5.0,181.4,140000000.0
804,1.0,5.0,229.0,154000000.0
805,1.0,5.0,178.0,180000000.0
806,1.0,5.0,232.0,195000000.0
807,1.0,5.0,177.0,199000000.0
808,1.0,5.0,136.0,62000000.0
809,1.0,5.0,198.9,69000000.0
810,1.0,5.0,229.0,128000000.0
811,1.0,5.0,172.0,130000000.0
812,1.0,5.0,370.0,130000000.0
813,1.0,5.0,350.0,150000000.0
814,1.0,5.0,196.8,230000000.0
815,1.0,5.0,288.8,243000000.0
816,1.0,5.0,245.0,250000000.0
817,1.0,5.0,270.0,264600000.0
818,1.0,5.0,310.9,270000000.0
819,1.0,5.0,245.0,275000000.0
820,1.0,5.0,228.0,296400000.0
821,1.0,5.0,273.0,116000000.0
822,1.0,5.0,180.0,158000000.0
823,1.0,5.0,180.0,185000000.0
824,1.0,5.0,504.9,400000000.0
825,1.0,5.0,273.2,765000000.0
826,1.0,5.0,161.5,38500000.0
827,1.0,5.0,170.0,120000000.0
828,1.0,5.0,170.0,125000000.0
829,1.0,5.0,200.0,155000000.0
830,1.0,5.0,204.7,194700000.0
831,1.0,5.0,313.0,299000000.0
832,1.0,5.0,142.0,40900000.0
833,1.0,5.0,217.0,63790000.0
834,1.0,5.0,160.0,68900000.0
835,1.0,5.0,232.5,71000000.0
836,1.0,5.0,180.8,74500000.0
837,1.0,6.0,250.8,200000000.0
838,1.0,6.0,422.34,120000000.0
839,1.0,6.0,305.0,350000000.0
840,1.0,6.0,315.0,340000000.0
841,1.0,6.0,305.0,350000000.0
842,1.0,6.0,192.7,400000000.0
843,1.0,6.0,550.9,460000000.0
844,1.0,6.0,260.0,125000000.0
845,1.0,6.0,427.5,855000000.0
846,1.0,6.0,225.0,210000000.0
847,1.0,6.0,303.8,380000000.0
848,1.0,6.0,514.0,885000000.0
849,1.0,6.0,233.0,89000000.0
850,1.0,6.0,450.0,270000000.0
851,1.0,6.0,283.0,700000000.0
852,1.0,6.0,189.0,115000000.0
853,1.0,6.0,315.0,220000000.0
854,1.0,6.0,298.93,750000000.0
855,1.0,6.0,235.0,129900000.0
856,1.0,6.0,385.0,200000000.0
857,1.0,6.0,357.2,350000000.0
858,1.0,6.0,180.0,130000000.0
859,1.0,6.0,386.0,200000000.0
860,1.0,6.0,207.0,99000000.0
861,1.0,6.0,243.0,117000000.0
862,1.0,6.0,182.25,125000000.0
863,1.0,6.0,284.0,156750000.0
864,1.0,6.0,385.0,200000000.0
865,1.0,6.0,245.0,215000000.0
866,1.0,6.0,208.9,270250000.0
867,1.0,6.0,300.0,320000000.0
868,1.0,6.0,229.7,52000000.0
869,1.0,6.0,200.0,148900000.0
870,1.0,6.0,300.0,750000000.0
871,1.0,6.0,340.0,590000000.0
872,1.0,6.0,303.8,380000000.0
873,1.0,6.0,172.9,72157940.0
874,1.0,6.0,203.6,91000000.0
875,1.0,6.0,330.0,180000000.0
876,1.0,6.0,189.0,89000000.0
877,1.0,6.0,184.0,124490000.0
878,1.0,6.0,332.4,180000000.0
879,1.0,6.0,282.0,250000000.0
880,1.0,6.0,239.0,297000000.0
881,1.0,6.0,304.0,380000000.0
882,1.0,6.0,227.0,65000000.0
883,1.0,6.0,287.5,129375000.0
884,1.0,6.0,415.0,300000000.0
885,1.0,6.0,310.0,308000000.0
886,1.0,6.0,283.0,700000000.0
887,1.0,6.0,187.0,46500000.0
888,1.0,6.0,320.0,192000000.0
889,1.0,6.0,420.0,260000000.0
890,1.0,6.0,384.2,268940000.0
891,1.0,6.0,300.0,435000000.0
892,1.0,6.0,338.4,450000000.0
893,1.0,6.0,232.0,65000000.0
894,1.0,6.0,208.0,73000000.0
895,1.0,6.0,230.0,230000000.0
896,1.0,6.0,420.0,250000000.0
897,1.0,6.0,353.0,330000000.0
898,1.0,6.0,840.0,500000000.0
899,1.0,6.0,181.7,88000000.0
900,1.0,6.0,184.0,110000000.0
901,1.0,6.0,259.3,142450000.0
902,1.0,6.0,180.0,143000000.0
903,1.0,6.0,235.0,155000000.0
904,1.0,6.0,385.0,200000000.0
905,1.0,6.0,560.0,205000000.0
906,1.0,6.0,353.0,211800000.0
907,1.0,6.0,229.3,230000000.0
908,1.0,6.0,375.0,356250000.0
909,1.0,6.0,460.0,457000000.0
910,1.0,6.0,861.5,516900000.0
911,1.0,6.0,300.0,320000000.0
912,1.0,6.0,240.0,125000000.0
913,1.0,6.0,283.1,700000000.0
914,1.0,6.0,326.0,160000000.0
915,1.0,6.0,348.0,399000000.0
916,1.0,6.0,387.0,440000000.0
917,1.0,6.0,396.4,547000000.0
918,1.0,6.0,524.0,732000000.0
919,1.0,6.0,176.0,82000000.0
920,1.0,6.0,269.0,85000000.0
921,1.0,6.0,350.0,128990000.0
922,1.0,6.0,222.0,130000000.0
923,1.0,6.0,455.6,134900000.0
924,1.0,6.0,260.3,143165000.0
925,1.0,6.0,375.0,210000000.0
926,1.0,6.0,500.0,250000000.0
927,1.0,6.0,500.0,325000000.0
928,1.0,6.0,305.0,350000000.0
929,1.0,6.0,379.5,417450000.0
930,1.0,6.0,355.0,450000000.0
931,1.0,6.0,408.0,175000000.0
932,1.0,6.0,298.0,300000000.0
933,1.0,6.0,630.0,1200000000.0
934,1.0,6.0,693.0,300000000.0
935,1.0,6.0,500.0,325000000.0
936,1.0,6.0,303.0,380000000.0
937,1.0,6.0,176.0,82000000.0
938,1.0,6.0,317.7,90000000.0
939,1.0,6.0,350.0,129000000.0
940,1.0,6.0,237.0,296000000.0
941,1.0,6.0,305.0,350000000.0
942,1.0,6.0,375.0,470000000.0
943,1.0,6.0,88.2,35000000.0
944,1.0,6.0,319.0,99000000.0
945,1.0,6.0,340.0,100000000.0
946,1.0,6.0,336.4,129000000.0
947,1.0,6.0,327.5,140000000.0
948,1.0,6.0,350.0,150000000.0
949,1.0,6.0,336.4,186000000.0
950,1.0,6.0,321.7,230000000.0
951,1.0,6.0,693.0,300000000.0
952,1.0,6.0,406.8,350000000.0
953,1.0,6.0,550.9,460000000.0
954,1.0,6.0,103.2,38900000.0
955,1.0,6.0,138.0,61999999.0
956,1.0,6.0,185.6,63000000.0
957,1.0,6.0,280.0,67500000.0
958,1.0,6.0,161.5,67000000.0
959,1.0,6.0,255.2,79000000.0
960,1.0,6.0,272.4,85000000.0
961,1.0,6.0,130.0,85000000.0
962,1.0,6.0,207.0,99000000.0
963,1.0,6.0,345.0,99000000.0
964,1.0,6.0,161.0,104000000.0
965,1.0,6.0,183.0,106140000.0
966,1.0,6.0,154.0,120000000.0
967,1.0,6.0,336.4,129000000.0
968,1.0,6.0,272.5,130000000.0
969,1.0,6.0,300.0,146000000.0
970,1.0,6.0,261.0,155000000.0
971,1.0,6.0,300.0,177000000.0
972,1.0,6.0,271.0,185000000.0
973,1.0,6.0,320.0,199000000.0
974,1.0,6.0,560.0,205000000.0
975,1.0,6.0,331.6,225000000.0
976,1.0,6.0,280.0,225000000.0
977,1.0,6.0,304.0,230000000.0
978,1.0,6.0,433.9,230000000.0
979,1.0,6.0,225.3,236565000.0
980,1.0,6.0,310.9,270000000.0
981,1.0,6.0,388.0,280000000.0
982,1.0,6.0,301.5,289000000.0
983,1.0,6.0,301.5,289000000.0
984,1.0,6.0,424.0,300000000.0
985,1.0,6.0,235.5,306100000.0
986,1.0,6.0,300.0,319900000.0
987,1.0,6.0,355.0,325000000.0
988,1.0,6.0,227.82,341000000.0
989,1.0,1.0,32.5,6998002.0
990,1.0,1.0,40.7,7700000.0
991,1.0,1.0,40.7,7750000.0
992,1.0,1.0,32.5,7952331.0
993,1.0,1.0,32.8,8025704.0
994,1.0,1.0,32.19,8029040.0
995,1.0,1.0,32.19,8143483.0
996,1.0,1.0,32.19,8143483.0
997,1.0,1.0,32.19,8143483.0
998,1.0,1.0,32.19,8143483.0
999,1.0,1.0,41.8,9473572.0
1000,1.0,1.0,42.4,9553852.0
1001,1.0,1.0,42.4,9727384.0
1002,1.0,1.0,42.4,9727384.0
1003,1.0,1.0,42.1,10239560.0
1004,1.0,1.0,42.3,10407832.0
1005,1.0,1.0,41.5,10450326.0
1006,1.0,1.0,41.5,10450326.0
1007,1.0,1.0,42.3,10513841.0
1008,1.0,1.0,42.3,10460172.0
1009,1.0,1.0,42.3,10460172.0
1010,1.0,1.0,40.8,10534383.0
1011,1.0,1.0,40.8,10534383.0
1012,1.0,1.0,41.7,10450326.0
1013,1.0,1.0,41.7,10450326.0
1014,1.0,1.0,40.8,10534383.0
1015,1.0,1.0,41.7,10450326.0
1016,1.0,1.0,40.8,10534383.0
1017,1.0,1.0,42.3,10614693.0
1018,1.0,1.0,42.3,10614693.0
1019,1.0,1.0,42.3,10564267.0
1020,1.0,1.0,42.3,10564267.0
1021,1.0,1.0,42.3,10564754.0
1022,1.0,1.0,41.7,10639906.0
1023,1.0,1.0,41.7,10639906.0
1024,1.0,1.0,40.8,10639680.0
1025,1.0,1.0,40.8,10623361.0
1026,1.0,1.0,40.8,10639680.0
1027,1.0,1.0,41.5,10588408.0
1028,1.0,1.0,41.5,10554797.0
1029,1.0,1.0,41.3,10630890.0
1030,1.0,1.0,41.5,10588408.0
1031,1.0,1.0,41.5,10580108.0
1032,1.0,1.0,42.3,10669920.0
1033,1.0,1.0,42.3,10669920.0
1034,1.0,1.0,41.7,10695385.0
1035,1.0,1.0,41.7,10746315.0
1036,1.0,1.0,41.8,10715546.0
1037,1.0,1.0,41.8,10715546.0
1038,1.0,1.0,41.8,10661963.0
1039,1.0,1.0,40.8,10726319.0
1040,1.0,1.0,41.7,10676368.0
1041,1.0,1.0,41.7,10695385.0
1042,1.0,1.0,41.8,10822711.0
1043,1.0,1.0,41.4,10867716.0
1044,1.0,1.0,42.0,10841652.0
1045,1.0,1.0,42.0,10841652.0
1046,1.0,1.0,42.0,10841652.0
1047,1.0,1.0,42.0,10787370.0
1048,1.0,1.0,41.8,10822711.0
1049,1.0,1.0,43.5,10966636.0
1050,1.0,1.0,42.4,10972210.0
1051,1.0,1.0,42.4,10946393.0
1052,1.0,1.0,42.0,10906418.0
1053,1.0,1.0,42.0,10906418.0
1054,1.0,1.0,42.0,10950021.0
1055,1.0,1.0,42.0,10950021.0
1056,1.0,1.0,42.4,11027371.0
1057,1.0,1.0,42.4,11027371.0
1058,1.0,1.0,42.4,11001424.0
1059,1.0,1.0,41.8,11145379.0
1060,1.0,1.0,42.4,11171495.0
1061,1.0,1.0,42.4,11137596.0
1062,1.0,1.0,42.6,11151536.0
1063,1.0,1.0,42.4,11296271.0
1064,1.0,1.0,42.4,11296271.0
1065,1.0,1.0,42.4,11296271.0
1066,1.0,1.0,42.4,11296271.0
1067,1.0,1.0,32.7,11670260.0
1068,1.0,1.0,32.7,11730886.0
1069,1.0,1.0,47.7,11764054.0
1070,1.0,1.0,47.7,11694133.0
1071,1.0,1.0,47.7,11811111.0
1072,1.0,1.0,52.2,12463149.0
1073,1.0,1.0,29.9,5500000.0
1074,1.0,1.0,32.8,6250000.0
1075,1.0,1.0,34.6,6400000.0
1076,1.0,1.0,32.8,6400000.0
1077,1.0,1.0,39.7,8499000.0
1078,1.0,1.0,31.5,5400000.0
1079,1.0,1.0,35.5,6500000.0
1080,1.0,1.0,33.0,6876407.0
1081,1.0,1.0,34.0,7500000.0
1082,1.0,1.0,28.2,7900000.0
1083,1.0,1.0,33.7,8200000.0
1084,1.0,1.0,41.6,8500000.0
1085,1.0,2.0,52.2,9000000.0
1086,1.0,2.0,38.1,8104509.0
1087,1.0,2.0,34.49,8480142.0
1088,1.0,2.0,35.5,8581245.0
1089,1.0,2.0,34.49,8602685.0
1090,1.0,2.0,34.49,8602685.0
1091,1.0,2.0,36.94,8929340.0
1092,1.0,2.0,36.94,8929340.0
1093,1.0,2.0,36.94,8929340.0
1094,1.0,2.0,36.94,8929340.0
1095,1.0,2.0,36.94,8929340.0
1096,1.0,2.0,32.76,9057419.0
1097,1.0,2.0,32.83,9016333.0
1098,1.0,2.0,32.82,9129572.0
1099,1.0,2.0,38.1,9209683.0
1100,1.0,2.0,32.83,10378975.0
1101,1.0,2.0,50.8,10454599.0
1102,1.0,2.0,44.39,11193116.0
1103,1.0,2.0,31.6,11386331.0
1104,1.0,2.0,52.1,11385890.0
1105,1.0,2.0,53.7,11424621.0
1106,1.0,2.0,53.7,11538936.0
1107,1.0,2.0,44.39,11587788.0
1108,1.0,2.0,52.2,11561974.0
1109,1.0,2.0,35.6,11657019.0
1110,1.0,2.0,52.1,11699365.0
1111,1.0,2.0,49.1,11758461.0
1112,1.0,2.0,48.7,11765300.0
1113,1.0,2.0,54.2,11856982.0
1114,1.0,2.0,50.3,11874209.0
1115,1.0,2.0,50.5,11978383.0
1116,1.0,2.0,54.6,11910596.0
1117,1.0,2.0,54.6,11999647.0
1118,1.0,2.0,54.6,11939678.0
1119,1.0,2.0,50.3,11933854.0
1120,1.0,2.0,50.6,11982169.0
1121,1.0,2.0,50.6,11922282.0
1122,1.0,2.0,50.5,11983673.0
1123,1.0,2.0,50.5,11983673.0
1124,1.0,2.0,50.3,11933854.0
1125,1.0,2.0,50.2,11933854.0
1126,1.0,2.0,54.9,12088698.0
1127,1.0,2.0,54.2,12002992.0
1128,1.0,2.0,54.2,12002992.0
1129,1.0,2.0,50.2,12053143.0
1130,1.0,2.0,50.3,12053143.0
1131,1.0,2.0,50.6,12126340.0
1132,1.0,2.0,50.6,12126340.0
1133,1.0,2.0,50.6,12006327.0
1134,1.0,2.0,50.5,12103522.0
1135,1.0,2.0,50.2,12053143.0
1136,1.0,2.0,54.2,12168120.0
1137,1.0,2.0,50.5,12200470.0
1138,1.0,2.0,53.3,12318683.0
1139,1.0,2.0,54.5,12367038.0
1140,1.0,2.0,53.4,12318683.0
1141,1.0,2.0,54.6,12392261.0
1142,1.0,2.0,54.6,12392261.0
1143,1.0,2.0,53.4,12257004.0
1144,1.0,2.0,53.3,12318683.0
1145,1.0,2.0,53.4,12318683.0
1146,1.0,2.0,54.5,12367038.0
1147,1.0,2.0,53.3,12438328.0
1148,1.0,2.0,53.3,12441798.0
1149,1.0,2.0,53.4,12441798.0
1150,1.0,2.0,54.5,12429150.0
1151,1.0,2.0,54.6,12493070.0
1152,1.0,2.0,54.5,12429150.0
1153,1.0,2.0,54.5,12553498.0
1154,1.0,2.0,53.4,12632398.0
1155,1.0,2.0,64.2,12608193.0
1156,1.0,2.0,54.5,12553498.0
1157,1.0,2.0,32.83,12861146.0
1158,1.0,2.0,54.5,12794948.0
1159,1.0,2.0,32.83,13003957.0
1160,1.0,2.0,58.1,13370318.0
1161,1.0,2.0,63.0,13401788.0
1162,1.0,2.0,62.1,13755782.0
1163,1.0,2.0,62.1,13755782.0
1164,1.0,2.0,62.1,13893304.0
1165,1.0,2.0,62.0,13990645.0
1166,1.0,2.0,63.9,14050510.0
1167,1.0,2.0,61.7,14080961.0
1168,1.0,2.0,62.3,13967405.0
1169,1.0,2.0,62.3,13967405.0
1170,1.0,2.0,62.3,14033187.0
1171,1.0,2.0,61.7,14080961.0
1172,1.0,2.0,63.9,14191106.0
1173,1.0,2.0,62.3,14107014.0
1174,1.0,2.0,62.3,14103672.0
1175,1.0,2.0,62.3,14103672.0
1176,1.0,2.0,66.0,14327011.0
1177,1.0,2.0,64.7,14348135.0
1178,1.0,2.0,64.7,14348135.0
1179,1.0,2.0,64.3,14392014.0
1180,1.0,2.0,66.0,14470185.0
1181,1.0,2.0,64.3,14479111.0
1182,1.0,2.0,64.3,14479111.0
1183,1.0,2.0,64.4,14438988.0
1184,1.0,2.0,64.2,14494951.0
1185,1.0,2.0,66.3,14663021.0
1186,1.0,2.0,66.3,14633753.0
1187,1.0,2.0,64.2,14567757.0
1188,1.0,2.0,64.2,14567757.0
1189,1.0,2.0,64.5,14619475.0
1190,1.0,2.0,66.6,14640385.0
1191,1.0,2.0,65.3,14640368.0
1192,1.0,2.0,64.3,14628701.0
1193,1.0,2.0,66.3,14707320.0
1194,1.0,2.0,66.3,14707320.0
1195,1.0,2.0,66.8,14787194.0
1196,1.0,2.0,66.7,14773769.0
1197,1.0,2.0,66.7,14773769.0
1198,1.0,2.0,66.7,14794734.0
1199,1.0,2.0,64.2,14713368.0
1200,1.0,2.0,66.3,14707320.0
1201,1.0,2.0,66.3,14809565.0
1202,1.0,2.0,66.6,14877773.0
1203,1.0,2.0,66.5,14862973.0
1204,1.0,2.0,66.3,14854307.0
1205,1.0,2.0,66.6,14952572.0
1206,1.0,2.0,66.9,14984048.0
1207,1.0,2.0,58.8,15175899.0
1208,1.0,2.0,58.8,16099588.0
1209,1.0,2.0,58.8,19337528.0
1210,1.0,2.0,58.8,19983328.0
1211,1.0,2.0,58.8,20180426.0
1212,1.0,2.0,35.48,6700000.0
1213,1.0,2.0,35.5,6500000.0
1214,1.0,2.0,35.48,6500001.0
1215,1.0,2.0,41.88,7400000.0
1216,1.0,2.0,41.88,7800000.0
1217,1.0,2.0,50.5,9150000.0
1218,1.0,2.0,35.5,6250000.0
1219,1.0,2.0,36.9,6500000.0
1220,1.0,2.0,35.0,6500000.0
1221,1.0,2.0,36.9,6500000.0
1222,1.0,2.0,36.94,6700000.0
1223,1.0,2.0,35.5,6800000.0
1224,1.0,2.0,35.5,6800000.0
1225,1.0,2.0,34.49,7200000.0
1226,1.0,2.0,41.88,7500000.0
1227,1.0,2.0,42.0,7700000.0
1228,1.0,2.0,42.0,7650000.0
1229,1.0,2.0,36.94,8100000.0
1230,1.0,2.0,42.0,8493294.0
1231,1.0,2.0,42.0,8555267.0
1232,1.0,2.0,54.7,9500000.0
1233,1.0,2.0,52.0,9859020.0
1234,1.0,2.0,50.7,10200000.0
1235,1.0,2.0,52.0,10690148.0
1236,1.0,2.0,58.8,12866557.0
1237,1.0,2.0,68.3,16000000.0
1238,1.0,2.0,58.8,19759959.0
1239,1.0,3.0,23.34,5767998.0
1240,1.0,3.0,24.4,5877296.0
1241,1.0,3.0,24.4,5877296.0
1242,1.0,3.0,26.28,6110852.0
1243,1.0,3.0,26.28,6110852.0
1244,1.0,3.0,26.28,6110852.0
1245,1.0,3.0,26.28,6110852.0
1246,1.0,3.0,24.4,6591971.0
1247,1.0,3.0,25.48,6747866.0
1248,1.0,3.0,24.4,6678685.0
1249,1.0,3.0,24.4,6678685.0
1250,1.0,3.0,25.73,6895408.0
1251,1.0,3.0,26.28,6850779.0
1252,1.0,3.0,25.48,6838486.0
1253,1.0,3.0,25.48,6838486.0
1254,1.0,3.0,25.48,6838486.0
1255,1.0,3.0,26.28,6850779.0
1256,1.0,3.0,25.48,6838486.0
1257,1.0,3.0,25.48,6838486.0
1258,1.0,3.0,25.48,6838486.0
1259,1.0,3.0,26.28,6944163.0
1260,1.0,3.0,25.74,8615108.0
1261,1.0,3.0,56.48,12447923.0
1262,1.0,3.0,56.48,12447923.0
1263,1.0,3.0,56.48,12447923.0
1264,1.0,3.0,56.48,12447923.0
1265,1.0,3.0,56.48,12447923.0
1266,1.0,3.0,58.23,12833657.0
1267,1.0,3.0,58.23,12833657.0
1268,1.0,3.0,54.72,14103915.0
1269,1.0,3.0,51.15,14343892.0
1270,1.0,3.0,50.8,14456201.0
1271,1.0,3.0,70.9,14815621.0
1272,1.0,3.0,51.13,15174846.0
1273,1.0,3.0,68.5,15200227.0
1274,1.0,3.0,71.7,15252630.0
1275,1.0,3.0,72.2,15252630.0
1276,1.0,3.0,71.9,15316626.0
1277,1.0,3.0,71.6,15341443.0
1278,1.0,3.0,71.6,15250196.0
1279,1.0,3.0,68.5,15429458.0
1280,1.0,3.0,76.06,15840484.0
1281,1.0,3.0,70.8,15942170.0
1282,1.0,3.0,55.45,16131359.0
1283,1.0,3.0,72.2,16496678.0
1284,1.0,3.0,70.01,16707290.0
1285,1.0,3.0,72.2,16968375.0
1286,1.0,3.0,51.15,17110441.0
1287,1.0,3.0,51.13,17151328.0
1288,1.0,3.0,76.05,17503728.0
1289,1.0,3.0,76.05,17489355.0
1290,1.0,3.0,76.06,17501819.0
1291,1.0,3.0,76.06,18130836.0
1292,1.0,3.0,76.06,18558825.0
1293,1.0,3.0,76.06,19412294.0
1294,1.0,3.0,108.2,22206063.0
1295,1.0,3.0,108.9,22342465.0
1296,1.0,3.0,108.9,22496068.0
1297,1.0,3.0,108.9,22383687.0
1298,1.0,3.0,108.2,22821591.0
1299,1.0,3.0,108.9,22863774.0
1300,1.0,3.0,109.0,22821591.0
1301,1.0,3.0,115.7,23902940.0
1302,1.0,3.0,118.6,24398774.0
1303,1.0,3.0,23.34,4800000.0
1304,1.0,3.0,24.4,5039000.0
1305,1.0,3.0,25.48,5300000.0
1306,1.0,3.0,24.4,5400000.0
1307,1.0,3.0,54.6,10800000.0
1308,1.0,3.0,56.49,12200000.0
1309,1.0,3.0,23.34,5400000.0
1310,1.0,3.0,25.48,5500000.0
1311,1.0,3.0,25.48,5800000.0
1312,1.0,3.0,24.4,6591971.0
1313,1.0,3.0,55.0,9399000.0
1314,1.0,3.0,62.5,13500000.0
1315,1.0,3.0,54.72,15583342.0
1316,1.0,3.0,54.7,15604822.0
1317,1.0,3.0,55.45,16305028.0
1318,1.0,3.0,55.45,16259670.0
1319,1.0,3.0,55.45,16221799.0
1320,1.0,3.0,55.44,17080540.0
1321,1.0,3.0,76.05,17339460.0
1322,1.0,3.0,76.05,17763855.0
1323,1.0,3.0,76.05,17807852.0
1324,1.0,3.0,76.06,18006858.0
1325,1.0,3.0,76.06,18285998.0
1326,1.0,3.0,76.06,18185523.0
1327,1.0,0.0,135.3,125000000.0
1328,1.0,0.0,277.0,119000000.0
1329,1.0,0.0,91.0,42000000.0
1330,1.0,0.0,100.0,24500000.0
1331,1.0,0.0,37.3,16300000.0
1332,1.0,0.0,208.0,43000000.0
1333,1.0,0.0,63.7,18690000.0
1334,1.0,0.0,38.0,17600000.0
1335,1.0,0.0,74.6,33999999.0
1336,1.0,0.0,30.2,11450000.0
1337,1.0,0.0,107.0,14250000.0
1338,1.0,0.0,206.0,72000000.0
1339,1.0,0.0,110.5,78500000.0
1340,1.0,0.0,188.5,129500000.0
1341,1.0,0.0,135.0,47500000.0
1342,1.0,0.0,126.4,34000000.0
1343,1.0,0.0,123.0,53900000.0
1344,1.0,0.0,187.0,224500000.0
1345,1.0,0.0,70.0,26500000.0
1346,1.0,0.0,115.0,32500000.0
1347,1.0,0.0,157.0,60000000.0
1348,1.0,0.0,112.0,29500000.0
1349,1.0,0.0,138.3,51000000.0
1350,1.0,0.0,71.0,27500000.0
1351,1.0,0.0,126.0,42000000.0
1352,1.0,0.0,63.0,43000000.0
1353,1.0,0.0,44.0,20500000.0
1354,1.0,0.0,157.5,66937499.0
1355,1.0,0.0,157.5,67294999.0
1356,1.0,0.0,60.9,12500000.0
1357,1.0,0.0,53.9,12750000.0
1358,1.0,0.0,71.7,34000000.0
1359,1.0,0.0,45.0,11490000.0
1360,1.0,0.0,32.9,16500000.0
1361,1.0,0.0,45.4,17000000.0
1362,1.0,0.0,75.0,17500000.0
1363,1.0,0.0,68.7,21000000.0
1364,1.0,0.0,57.6,23000000.0
1365,1.0,0.0,53.41,25499000.0
1366,1.0,0.0,62.0,26500000.0
1367,1.0,0.0,135.0,33000000.0
1368,1.0,0.0,109.0,38000000.0
1369,1.0,0.0,128.0,38000000.0
1370,1.0,0.0,118.6,43000000.0
1371,1.0,0.0,81.5,49990000.0
1372,1.0,0.0,81.5,49990000.0
1373,1.0,0.0,101.0,68000000.0
1374,1.0,0.0,153.5,72000000.0
1375,1.0,0.0,121.5,72900000.0
